product_id,product_name,main_category,sub_category,discounted_price,actual_price,discount_percentage,savings,rating,rating_count
B09C6H53KH,"Duracell Type-C To Micro 1.2M braided Sync & Charge Cable, USB C to Micro Fas...",Computers & Accessories,Accessories & Peripherals,368.0,699.0,47,331.0,4.2,387
B0BB3CBFBM,VU 138 cm (55 inches) Premium Series 4K Ultra HD Smart IPS LED TV 55UT (Black),Electronics,"Home Theater,TV & Video",29990.0,65000.0,54,35010.0,4.1,211
B08QSDKFGQ,Zoul USB Type C Fast Charging 3A Nylon Braided Data Cable Quick Charger Cable...,Computers & Accessories,Accessories & Peripherals,339.0,1099.0,69,760.0,4.3,974
B08PV1X771,Samsung 80 cm (32 inches) Wondertainment Series HD Ready LED Smart TV UA32TE4...,Electronics,"Home Theater,TV & Video",15490.0,20900.0,26,5410.0,4.3,16299
B07YTNKVJQ,MI Xiaomi USB Type C HYperCharge Cable 6A 100cm Sturdy and Durable Black Supp...,Computers & Accessories,Accessories & Peripherals,499.0,1299.0,62,800.0,4.3,30411
B0117H7GZ6,GENERIC Ultra-Mini Bluetooth CSR 4.0 USB Dongle Adapter for Windows Computer...,Computers & Accessories,Networking Devices,249.0,399.0,38,150.0,3.4,4642
B09XJ1LM7R,7SEVEN® Compatible for Tata Sky Remote Original Set Top HD Box and Suitable f...,Electronics,"Home Theater,TV & Video",399.0,799.0,50,400.0,4.3,12
B084N133Y7,"Belkin Apple Certified Lightning To Type C Cable, Fast Charging For Iphone, I...",Computers & Accessories,Accessories & Peripherals,1499.0,1999.0,25,500.0,4.4,1951
B088Z1YWBC,EGate i9 Pro-Max 1080p Native Full HD Projector 4k Support | 3600 L (330 ANSI...,Electronics,"Home Theater,TV & Video",9490.0,15990.0,41,6500.0,3.9,10480
B07VSG5SXZ,"ZEBRONICS HAA2021 HDMI version 2.1 cable with 8K @ 60Hz, 4K @ 120Hz, eARC & C...",Electronics,"Home Theater,TV & Video",637.0,1499.0,58,862.0,4.1,24
B08RWCZ6SY,7SEVEN® Compatible for Sony Bravia LCD LED UHD OLED QLED 4K Ultra HD TV remot...,Electronics,"Home Theater,TV & Video",399.0,899.0,56,500.0,3.9,254
B07KSB1MLX,AmazonBasics Digital Optical Coax to Analog RCA Audio Converter Adapter with...,Electronics,"Home Theater,TV & Video",1089.0,1600.0,32,511.0,4.0,3565
B081FG1QYX,Wayona Type C Cable Nylon Braided USB C QC 3.0 Fast Charging Short Power Bank...,Computers & Accessories,Accessories & Peripherals,339.0,999.0,66,660.0,4.3,6255
B08R69WBN7,"Pinnaclz Original Combo of 2 USB Type C Fast Charging Cable, USB C Data Cable...",Computers & Accessories,Accessories & Peripherals,149.0,499.0,70,350.0,4.0,7732
B0B3RHX6B6,Ambrane BCL-15 Lightning Cable for Smartphone (1.5m Black),Computers & Accessories,Accessories & Peripherals,149.0,399.0,63,250.0,3.9,57
B084N18QZY,"Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter)...",Computers & Accessories,Accessories & Peripherals,599.0,849.0,29,250.0,4.5,577
B081NHWT6Z,LOHAYA Television Remote Compatible with Samsung Smart LED/LCD/HD TV Remote C...,Electronics,"Home Theater,TV & Video",299.0,1199.0,75,900.0,3.9,1193
B07JPJJZ2H,"Wayona Nylon Braided Lightning USB Data Sync & 3A Charging Cable for iPhones,...",Computers & Accessories,Accessories & Peripherals,399.0,1299.0,69,900.0,4.2,13120
B09JKNF147,Electvision Remote Control Compatible with Kodak/Thomson Smart led tv (Withou...,Electronics,"Home Theater,TV & Video",339.0,1999.0,83,1660.0,4.0,343
B0B9959XF3,Acer 80 cm (32 inches) S Series HD Ready Android Smart LED TV AR32AR2841HDSB...,Electronics,"Home Theater,TV & Video",12499.0,22990.0,46,10491.0,4.3,1611
B09PNR6F8Q,"realme 10W Fast Charging Micro-USB Cable (Braided, Black)",Computers & Accessories,Accessories & Peripherals,249.0,399.0,38,150.0,4.0,6558
B07M69276N,TP-Link AC1300 USB WiFi Adapter (Archer T3U) - 2.4G/5G Dual Band Mini Wireles...,Computers & Accessories,Networking Devices,1399.0,2499.0,44,1100.0,4.4,23169
B0B1YZ9CB8,Acer 139 cm (55 inches) I Series 4K Ultra HD Android Smart LED TV AR55AR2851U...,Electronics,"Home Theater,TV & Video",32999.0,47990.0,31,14991.0,4.3,4703
B09YLYB9PB,"Ambrane 60W / 3A Fast Charging Output Cable with Micro to USB for Mobile, Nec...",Computers & Accessories,Accessories & Peripherals,149.0,399.0,63,250.0,4.0,1423
B08CTNJ985,Wayona USB Type C 65W Fast Charging 2M/6Ft Long Flash Charge Cable 3A QC 3.0...,Computers & Accessories,Accessories & Peripherals,325.0,999.0,67,674.0,4.3,2651
B0BP7XLX48,Syncwire LTG to USB Cable for Fast Charging Compatible with Phone 5/ 5C/ 5S/...,Computers & Accessories,Accessories & Peripherals,399.0,1999.0,80,1600.0,5.0,5
B09LHXNZLR,"Skadioo WiFi Adapter for pc | Car Accessories, WiFi Dongle for pc | USB WiFi...",Computers & Accessories,Networking Devices,199.0,499.0,60,300.0,3.7,612
B0B3N8VG24,"FLiX (Beetel USB to Type C PVC Data Sync & 15W(3A) TPE Fast Charging Cable, M...",Computers & Accessories,Accessories & Peripherals,88.0,299.0,71,211.0,4.0,9378
B08PSVBB2X,Zoul USB C to USB C Fast Charging Cable 65W Type C to Type C Nylon Braided Co...,Computers & Accessories,Accessories & Peripherals,399.0,1099.0,64,700.0,4.1,2685
B0B3MQXNFB,FLiX (Beetel Flow USB to Micro USB PVC Data Sync & 12W(2.4A) Fast Charging Ca...,Computers & Accessories,Accessories & Peripherals,57.89,199.0,71,141.11,4.0,9378
B08XMSKKMM,7SEVEN® Bluetooth Voice Command Remote for Xiaomi Redmi Mi Smart TV with Netf...,Electronics,"Home Theater,TV & Video",799.0,1999.0,60,1200.0,3.3,576
B09L8DT7D6,Sony TV - Remote Compatible for Sony LED Remote Control Works with Sony LED T...,Electronics,"Home Theater,TV & Video",205.0,499.0,59,294.0,3.8,313
B00GE55L22,Storite USB 3.0 Cable A to Micro B high Speed Upto 5 Gbps Data Transfer Cable...,Computers & Accessories,Accessories & Peripherals,299.0,699.0,57,400.0,4.1,2957
B0162K34H2,"boAt LTG 500 Apple MFI Certified for iPhone, iPad and iPod 2Mtr Data Cable(Sp...",Computers & Accessories,Accessories & Peripherals,849.0,999.0,15,150.0,4.1,6736
B0B8SRZ5SV,AmazonBasics USB C to Lightning Aluminum with Nylon Braided MFi Certified Cha...,Computers & Accessories,Accessories & Peripherals,949.0,1999.0,53,1050.0,4.4,13552
B07CWNJLPC,AmazonBasics Double Braided Nylon USB Type-C to Type-C 2.0 Cable Smartphone (...,Computers & Accessories,Accessories & Peripherals,499.0,1200.0,58,701.0,4.3,5451
B00NH12R1O,"Amazon Basics USB 3.0 Cable - A Male to Micro B - 6 Feet (1.8 Meters), Black",Computers & Accessories,Accessories & Peripherals,299.0,485.0,38,186.0,4.3,10911
B0B8SSC5D9,AmazonBasics USB C to Lightning Aluminum with Nylon Braided MFi Certified Cha...,Computers & Accessories,Accessories & Peripherals,949.0,1999.0,53,1050.0,4.4,13552
B08WKG2MWT,Wayona Usb C 65W Fast Charging Cable Compatible For Tablets Samsung S22 S20 S...,Computers & Accessories,Accessories & Peripherals,379.0,1099.0,66,720.0,4.3,2806
B0B466C3G4,Karbonn 80 cm (32 inches) Millenium Bezel-Less Series HD Ready Smart LED TV K...,Electronics,"Home Theater,TV & Video",8990.0,18990.0,53,10000.0,3.9,350
B005LJQMZC,BlueRigger Digital Optical Audio Toslink Cable (6 Feet / 1.8 Meter) With 8 Ch...,Electronics,"Home Theater,TV & Video",486.0,1999.0,76,1513.0,4.2,30023
B07MDRGHWQ,VW 60 cm (24 inches) Premium Series HD Ready LED TV VW24A (Black),Electronics,"Home Theater,TV & Video",5699.0,11000.0,48,5301.0,4.2,4003
B07DC4RZPY,"Amazon Basics USB A to Lightning MFi Certified Charging Cable (White, 1.2 meter)",Computers & Accessories,Accessories & Peripherals,709.0,1999.0,65,1290.0,4.1,178817
B0B15GSPQW,Samsung 138 cm (55 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA55AU...,Electronics,"Home Theater,TV & Video",47990.0,70900.0,32,22910.0,4.3,7109
B08GJNM9N7,LOHAYA Television Remote Compatible for VU LED LCD HD Tv Remote Control Model...,Electronics,"Home Theater,TV & Video",299.0,1199.0,75,900.0,3.7,490
B09C6FML9B,"Duracell Micro USB 3A Braided Sync & Fast Charging Cable, 3.9 Feet (1.2M). Su...",Computers & Accessories,Accessories & Peripherals,320.0,599.0,47,279.0,4.1,491
B0B65MJ45G,"Zebronics CU3100V Fast charging Type C cable with QC 18W support, 3A max capa...",Computers & Accessories,Accessories & Peripherals,139.0,549.0,75,410.0,3.9,61
B08P9RYPLR,FLiX (Beetel) USB to iPhone Lightning Textured Pattern Data Sync & 2A Fast Ch...,Computers & Accessories,Accessories & Peripherals,129.0,249.0,48,120.0,4.0,9378
B0B6F8HHR6,MI 108 cm (43 inches) 5A Series Full HD Smart Android LED TV L43M7-EAIN (Black),Electronics,"Home Theater,TV & Video",24999.0,35999.0,31,11000.0,4.2,32840
B084MZXJN6,"Belkin Apple Certified Lightning to USB Charge and Sync Cable for iPhone, iPa...",Computers & Accessories,Accessories & Peripherals,999.0,1699.0,41,700.0,4.4,7318
B08XMG618K,Time Office Scanner Replacement Cable for Startek FM220U (Type C) Ivory,Computers & Accessories,Accessories & Peripherals,225.0,499.0,55,274.0,4.1,789
B0BCKWZ884,Caldipree Silicone Case Cover Compatible for 2022 Samsung Smart TV Remote QLE...,Electronics,"Home Theater,TV & Video",547.0,2999.0,82,2452.0,4.3,407
B00GGGOYEK,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers...,Computers & Accessories,Accessories & Peripherals,259.0,699.0,63,440.0,3.8,2399
B07ZR4S1G4,Universal Remote Control for All Sony TV for All LCD LED and Bravia TVs Remote,Electronics,"Home Theater,TV & Video",239.0,699.0,66,460.0,4.4,2640
B09C635BMM,Cotbolt Silicone Case Cover Compatible for Samsung BN59-01312A QLED 8K 4K Sma...,Electronics,"Home Theater,TV & Video",349.0,999.0,65,650.0,4.0,839
B00GG59HU2,"BlueRigger High Speed HDMI Cable with Ethernet - Supports 3D, 4K 60Hz and Aud...",Electronics,"Home Theater,TV & Video",467.0,599.0,22,132.0,4.4,44054
B00RGLI0ZS,Amkette 30 Pin to USB Charging & Data Sync Cable for iPhone 3G/3GS/4/4s/iPad...,Computers & Accessories,Accessories & Peripherals,449.0,599.0,25,150.0,4.0,3231
B09ZPJT8B2,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S615 (Black),Electronics,"Home Theater,TV & Video",11990.0,31990.0,63,20000.0,4.2,64
B07HZ2QCGR,POPIO Type C Dash Charging USB Data Cable for OnePlus Devices,Computers & Accessories,Accessories & Peripherals,350.0,599.0,42,249.0,3.9,8314
B095244Q22,MYVN LTG to USB for Fast Charging & Data Sync USB Cable Compatible for iPhone...,Computers & Accessories,Accessories & Peripherals,252.0,999.0,75,747.0,3.7,2249
B08CKW1KH9,Tata Sky Universal Remote Compatible for SD/HD,Electronics,"Home Theater,TV & Video",204.0,599.0,66,395.0,3.6,339
B0BLV1GNLN,WZATCO Pixel | Portable LED Projector | Native 720p with Full HD 1080P Suppor...,Electronics,"Home Theater,TV & Video",6490.0,9990.0,35,3500.0,4.0,27
B08RHPDNVV,7SEVEN® Compatible Tata Sky Remote Control Replacement of Original dth SD HD...,Electronics,"Home Theater,TV & Video",235.0,599.0,61,364.0,3.5,197
B00NH13Q8W,"AmazonBasics USB 2.0 Extension Cable for Personal Computer, Printer, 2-Pack -...",Computers & Accessories,Accessories & Peripherals,299.0,800.0,63,501.0,4.5,74977
B0B8SSZ76F,"Amazon Basics USB C to Lightning TPE MFi Certified Charging Cable (White, 1.2...",Computers & Accessories,Accessories & Peripherals,799.0,1999.0,60,1200.0,4.2,8583
B0841KQR1Z,Crypo™ Universal Remote Compatible with Tata Sky Universal HD & SD Set top Bo...,Electronics,"Home Theater,TV & Video",299.0,999.0,70,700.0,3.8,928
B0B467CCB9,Karbonn 80 cm (32 Inches) Millennium Series HD Ready LED TV KJW32NSHDF (Phant...,Electronics,"Home Theater,TV & Video",6999.0,16990.0,59,9991.0,3.8,110
B095JQVC7N,OnePlus 138.7 cm (55 inches) U Series 4K LED Smart Android TV 55U1S (Black),Electronics,"Home Theater,TV & Video",42999.0,59999.0,28,17000.0,4.1,6753
B08PPHFXG3,Posh 1.5 Meter High Speed Gold Plated HDMI Male to Female Extension Cable (Bl...,Electronics,"Home Theater,TV & Video",173.0,999.0,83,826.0,4.3,1237
B06XR9PR5X,"Amazon Basics HDMI Coupler,Black",Electronics,Home Audio,209.0,600.0,65,391.0,4.4,18872
B09JSW16QD,boAt LTG 550v3 Lightning Apple MFi Certified Cable with Spaceship Grade Alumi...,Computers & Accessories,Accessories & Peripherals,848.99,1490.0,43,641.01,3.9,356
B07JH1CBGW,Wayona Nylon Braided Usb Syncing And Charging Cable Sync And Charging Cable F...,Computers & Accessories,Accessories & Peripherals,649.0,1999.0,68,1350.0,4.2,24269
B09127FZCK,Astigo Compatible Remote for Airtel Digital Set Top Box (Pairing Required wit...,Electronics,"Home Theater,TV & Video",299.0,899.0,67,600.0,3.8,425
B083GQGT3Z,Caprigo Heavy Duty TV Wall Mount Stand for 12 to 27 inches LED/LCD/Monitor Sc...,Electronics,"Home Theater,TV & Video",399.0,799.0,50,400.0,4.1,1161
B09Q8WQ5QJ,"Portronics Konnect L 60W PD Type C to Type C Mobile Charging Cable, 1.2M, Fas...",Computers & Accessories,Accessories & Peripherals,249.0,499.0,50,250.0,4.1,1508
B07YZG8PPY,TATA SKY HD Connection with 1 month basic package and free installation,Electronics,"Home Theater,TV & Video",1249.0,2299.0,46,1050.0,4.3,7636
B09H39KTTB,Remote Compatible for Samsung LED/LCD Remote Control Works with Samsung LED/L...,Electronics,"Home Theater,TV & Video",213.0,499.0,57,286.0,3.7,246
B08DCVRW98,SoniVision SA-D10 SA-D100 SA-D40 Home Theater Systems Remote Compatible with...,Electronics,"Home Theater,TV & Video",209.0,499.0,58,290.0,4.0,479
B0718ZN31Q,Rts™ High Speed 3D Full HD 1080p Support (10 Meters) HDMI Male to HDMI Male C...,Electronics,"Home Theater,TV & Video",598.0,4999.0,88,4401.0,4.2,910
B0162LYSFS,"boAt LTG 500 Apple MFI Certified for iPhone, iPad and iPod 2Mtr Data Cable(Me...",Computers & Accessories,Accessories & Peripherals,799.0,1749.0,54,950.0,4.1,5626
B07PFJ5VQD,Agaro Blaze USBA to micro +Type C 2in1 Braided 1.2M Cable,Computers & Accessories,Accessories & Peripherals,159.0,595.0,73,436.0,4.3,14184
B01J8S6X2I,AmazonBasics 6 Feet DisplayPort to DisplayPort Cable - (Not HDMI Cable) (Gold),Computers & Accessories,Accessories & Peripherals,499.0,1100.0,55,601.0,4.4,25177
B09MJ77786,MI 108 cm (43 inches) 5X Series 4K Ultra HD LED Smart Android TV L43M6-ES (Grey),Electronics,"Home Theater,TV & Video",31999.0,49999.0,36,18000.0,4.3,21252
B09NNGHG22,Sansui 140cm (55 inches) 4K Ultra HD Certified Android LED TV with Dolby Audi...,Electronics,"Home Theater,TV & Video",32990.0,56790.0,42,23800.0,4.3,567
B07V5YF4ND,LOHAYA LCD/LED Remote Compatible for Sony Bravia Smart LCD LED UHD OLED QLED...,Electronics,"Home Theater,TV & Video",299.0,1199.0,75,900.0,3.5,466
B0B65P827P,"Zebronics CU3100V Fast charging Type C cable with QC 18W support, 3A max capa...",Computers & Accessories,Accessories & Peripherals,128.31,549.0,77,420.69,3.9,61
B084MZYBTV,"Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter)...",Computers & Accessories,Accessories & Peripherals,599.0,849.0,29,250.0,4.5,474
B097ZQTDVZ,7SEVEN® TCL Remote Control Smart TV RC802V Remote Compatible for TCL TV Remot...,Electronics,"Home Theater,TV & Video",399.0,899.0,56,500.0,3.4,431
B0B5F3YZY4,"Wayona 3in1 Nylon Braided 66W USB Fast Charging Cable with Type C, Lightening...",Computers & Accessories,Accessories & Peripherals,449.0,1099.0,59,650.0,4.0,242
B09G5TSGXV,"Hi-Mobiler iPhone Charger Lightning Cable,2 Pack Apple MFi Certified USB iPho...",Computers & Accessories,Accessories & Peripherals,254.0,799.0,68,545.0,4.0,2905
B006LW0WDQ,Amazon Basics 16-Gauge Speaker Wire - 50 Feet,Electronics,"Home Theater,TV & Video",399.0,795.0,50,396.0,4.4,12091
B09YLX91QR,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Ne...",Computers & Accessories,Accessories & Peripherals,179.0,399.0,55,220.0,4.0,1423
B081FJWN52,Wayona Usb Type C To Usb Nylon Braided Quick Charger Fast Charging Short Cabl...,Computers & Accessories,Accessories & Peripherals,339.0,999.0,66,660.0,4.3,6255
B0758F7KK7,"Caprigo Heavy Duty TV Wall Mount Bracket for 14 to 32 Inch LED/HD/Smart TV’s,...",Electronics,"Home Theater,TV & Video",399.0,999.0,60,600.0,4.0,1236
B09L835C3V,"Smashtronics® - Case for Firetv Remote, Fire Stick Remote Cover Case, Silicon...",Electronics,"Home Theater,TV & Video",199.0,399.0,50,200.0,4.2,1335
B098TV3L96,Electvision Remote Control for led Smart tv Compatible with VU Smart Led (Wit...,Electronics,"Home Theater,TV & Video",349.0,1999.0,83,1650.0,3.8,197
B08NCKT9FG,Boat A 350 Type C Cable 1.5m(Jet Black),Computers & Accessories,Accessories & Peripherals,299.0,798.0,63,499.0,4.4,28791
B0B4T6MR8N,"pTron Solero M241 2.4A Micro USB Data & Charging Cable, Made in India, 480Mbp...",Computers & Accessories,Accessories & Peripherals,89.0,800.0,89,711.0,3.9,1075
B01GGKZ4NU,"AmazonBasics USB Type-C to USB Type-C 2.0 Cable for Charging Adapter, Smartph...",Computers & Accessories,Accessories & Peripherals,549.0,995.0,45,446.0,4.2,29746
B09BW2GP18,"Croma 3A Fast charge 1m Type-C to All Type-C Phones sync and charge cable, Ma...",Computers & Accessories,Accessories & Peripherals,129.0,1000.0,87,871.0,3.9,295
B09WN3SRC7,Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black),Electronics,"Home Theater,TV & Video",77990.0,139900.0,44,61910.0,4.7,5935
B09B125CFJ,7SEVEN® Compatible for Mi tv Remote Control Original Suitable with Smart Andr...,Electronics,"Home Theater,TV & Video",349.0,799.0,56,450.0,3.6,323
B09RQRZW2X,7SEVEN® Compatible Vu Smart Tv Remote Control Suitable for Original 4K Androi...,Electronics,"Home Theater,TV & Video",499.0,899.0,44,400.0,3.7,185
B07924P3C5,Storite High Speed Micro USB 3.0 Cable A to Micro B for External & Desktop Ha...,Computers & Accessories,Accessories & Peripherals,299.0,799.0,63,500.0,4.2,2117
B08N1WL9XW,FLiX (Beetel) 3in1 (Type C|Micro|Iphone Lightening) Textured Pattern 3A Fast...,Computers & Accessories,Accessories & Peripherals,182.0,599.0,70,417.0,4.0,9378
B07VVXJ2P5,SVM Products Unbreakable Set Top Box Stand with Dual Remote Holder (Black),Electronics,"Home Theater,TV & Video",96.0,399.0,76,303.0,3.6,1796
B0BC8BQ432,VU 164 cm (65 inches) The GloLED Series 4K Smart LED Google TV 65GloLED (Grey),Electronics,"Home Theater,TV & Video",54990.0,85000.0,35,30010.0,4.3,3587
B06XFTHCNY,"CableCreation RCA to 3.5mm Male Audio Cable, 3.5mm to 2RCA Cable Male RCA Cab...",Electronics,"Home Theater,TV & Video",439.0,758.0,42,319.0,4.2,4296
B08CT62BM1,Wayona USB Type C Fast Charging Cable Charger Cord 3A QC 3.0 Data Cable Compa...,Computers & Accessories,Accessories & Peripherals,299.0,999.0,70,700.0,4.3,2651
B07CRL2GY6,boAt Rugged V3 Braided Micro USB Cable (Pearl White),Computers & Accessories,Accessories & Peripherals,299.0,799.0,63,500.0,4.2,94363
B07DWFX9YS,Amazon Basics USB A to Lightning PVC Molded Nylon MFi Certified Charging Cabl...,Computers & Accessories,Accessories & Peripherals,789.0,1999.0,61,1210.0,4.2,34540
B01D5H90L4,AmazonBasics - High-Speed Male to Female HDMI Extension Cable - 6 Feet,Electronics,"Home Theater,TV & Video",299.0,700.0,57,401.0,4.4,8714
B07F1P8KNV,Wayona Nylon Braided Usb Type C 3Ft 1M 3A Fast Charger Cable For Samsung Gala...,Computers & Accessories,Accessories & Peripherals,325.0,1099.0,70,774.0,4.2,10576
B084N1BM9L,Belkin Apple Certified Lightning to USB Charge and Sync Tough Braided Cable f...,Computers & Accessories,Accessories & Peripherals,1299.0,1999.0,35,700.0,4.4,7318
B09F6D21BY,7SEVEN Compatible LG TV Remote Suitable for LG Non Magic Smart tv Remote Cont...,Electronics,"Home Theater,TV & Video",790.0,1999.0,60,1209.0,3.0,103
B09LQQYNZQ,Realme Smart TV Stick 4K,Electronics,Home Audio,4699.0,4699.0,0,0.0,4.5,224
B0BC9BW512,Acer 100 cm (40 inches) P Series Full HD Android Smart LED TV AR40AR2841FDFL...,Electronics,"Home Theater,TV & Video",18999.0,24990.0,24,5991.0,4.3,4702
B0B61HYR92,"Lapster usb 2.0 mantra cable, mantra mfs 100 data cable (black)",Computers & Accessories,Accessories & Peripherals,199.0,999.0,80,800.0,4.2,85
B075ZTJ9XR,"AmazonBasics High-Speed Braided HDMI Cable - 3 Feet - Supports Ethernet, 3D,...",Electronics,"Home Theater,TV & Video",269.0,650.0,59,381.0,4.4,35877
B0978V2CP6,"Cubetek 3 in 1 LCD Display V5.0 Bluetooth Transmitter Receiver, Bypass Audio...",Electronics,"Home Theater,TV & Video",1990.0,3100.0,36,1110.0,4.0,897
B09LRZYBH1,"KRISONS Thunder Speaker, Multimedia Home Theatre, Floor Standing Speaker, LED...",Electronics,Home Audio,2299.0,3999.0,43,1700.0,3.8,282
B0B997FBZT,Acer 139 cm (55 inches) H Series 4K Ultra HD Android Smart LED TV AR55AR2851U...,Electronics,"Home Theater,TV & Video",35999.0,49990.0,28,13991.0,4.3,1611
B098LCVYPW,Dealfreez Case Compatible for Fire TV Stick 4K All Alexa Voice Remote Shockpr...,Electronics,"Home Theater,TV & Video",349.0,999.0,65,650.0,4.2,513
